date,direction,gap_pts_at_lon,zone_width_pts,wave_bars,wave_extension_pts,wave_total_pts,pts_per_bar,slope_pts_bar,r2,avg_body_pts,avg_range_pts,body_ratio,pct_directional,rsi_at_peak,bb_pctb_at_peak,bb_width_pts_peak,bb_expanding,bb_width_chg_pct,macd_hist_peak,ema20_dist_pts,atr_mult,rsi_divergence,macd_divergence,reached_far_edge,max_progress_pct,pullback_pts
2025-06-27,LONG,1890.0,130.0,24,1050.0,2940.0,45.7,-8.41,0.012,319.6,657.9,0.486,54.2,29.3,-0.254,2272.8,False,-23.1,-142.86,-1714.8,2.2,False,True,True,174.8,3240.0
2025-07-01,LONG,750.0,50.0,13,2940.0,3690.0,245.0,-265.77,0.913,476.9,863.8,0.552,76.9,28.0,0.104,4727.6,True,424.3,-249.5,-1873.2,2.3,False,False,True,305.0,3900.0
2025-07-04,LONG,690.0,1150.0,11,300.0,990.0,30.0,-31.0,0.178,250.0,462.7,0.54,36.4,40.6,0.253,1602.2,False,-29.7,45.11,-395.5,0.96,False,True,False,55.4,800.0
2025-07-08,LONG,1030.0,1590.0,4,440.0,1470.0,146.7,-166.0,0.889,357.5,685.0,0.522,100.0,32.3,0.002,2042.5,True,45.6,-106.54,-1017.8,1.9,False,False,True,222.5,3460.0
2025-07-10,LONG,510.0,260.0,1,0.0,510.0,0.0,0.0,0.0,70.0,330.0,0.212,100.0,48.1,0.479,959.2,False,0.0,45.54,-20.5,0.05,False,False,True,685.7,2220.0
2025-07-16,LONG,1080.0,520.0,35,5450.0,6530.0,160.3,14.35,0.006,539.4,896.6,0.602,42.9,21.1,-0.097,10249.6,True,405.8,-892.37,-6115.6,3.21,False,False,True,273.1,4230.0
2025-07-17,SHORT,3490.0,700.0,20,1120.0,4610.0,58.9,66.03,0.491,240.5,537.0,0.448,55.0,69.1,0.972,2230.5,False,-44.2,60.21,1053.5,2.16,False,True,False,24.8,1780.0
2025-07-21,LONG,1430.0,160.0,36,5430.0,6860.0,155.1,-135.02,0.815,298.9,576.1,0.519,61.1,13.1,-0.026,5286.6,True,125.1,-265.98,-2781.6,3.94,False,False,False,48.4,1270.0
2025-07-22,SHORT,990.0,210.0,1,0.0,990.0,0.0,0.0,0.0,310.0,440.0,0.705,100.0,58.4,0.812,1188.4,False,0.0,41.66,370.5,1.0,False,False,True,552.5,5880.0
2025-07-28,SHORT,2720.0,30.0,47,7880.0,10600.0,171.3,147.58,0.893,337.4,690.9,0.488,66.0,82.0,0.841,5612.5,True,75.9,90.51,1911.4,3.74,False,True,False,29.1,20.0
2025-07-31,LONG,2190.0,890.0,1,0.0,2190.0,0.0,0.0,0.0,300.0,670.0,0.448,0.0,35.7,0.203,3260.3,False,0.0,-209.34,-969.6,1.48,False,False,True,169.5,3610.0
2025-08-07,LONG,1110.0,30.0,4,940.0,2050.0,313.3,-319.0,0.997,277.5,517.5,0.536,75.0,26.2,0.072,3005.5,True,11.5,-119.33,-1287.0,2.77,False,False,True,345.6,1530.0
2025-08-13,LONG,2260.0,270.0,12,1730.0,3990.0,157.3,-180.17,0.92,310.8,542.5,0.573,66.7,16.1,0.205,6094.2,True,157.8,-193.13,-1798.5,3.83,False,False,False,58.9,2210.0
2025-08-15,LONG,2290.0,110.0,31,2210.0,4500.0,73.7,-49.25,0.661,222.3,557.1,0.399,58.1,28.3,-0.03,2130.9,True,15.1,-91.63,-1129.4,1.59,False,False,False,20.0,1240.0
2025-08-21,SHORT,1150.0,360.0,37,3100.0,4250.0,86.1,107.99,0.721,337.8,606.8,0.557,51.4,70.6,0.873,5082.1,True,223.6,217.55,1896.8,2.39,False,False,True,122.5,290.0
2025-08-26,SHORT,310.0,370.0,1,0.0,310.0,0.0,0.0,0.0,810.0,1500.0,0.54,100.0,66.5,1.09,2275.2,False,0.0,98.97,1341.9,1.89,False,False,True,613.2,2870.0
2025-08-27,SHORT,2200.0,330.0,16,2290.0,4490.0,152.7,108.93,0.687,300.6,531.9,0.565,75.0,74.3,0.818,3914.6,True,133.3,49.16,1243.6,2.78,False,False,True,122.5,4690.0
2025-09-01,LONG,2860.0,40.0,10,160.0,3020.0,17.8,-31.21,0.042,424.0,616.0,0.688,60.0,33.6,-0.032,2044.6,False,-5.6,-33.03,-1087.1,1.99,True,True,False,74.5,1290.0
2025-09-03,SHORT,530.0,910.0,2,1110.0,1640.0,1110.0,1110.0,1.0,740.0,1215.0,0.609,100.0,66.1,1.195,1721.1,True,24.3,22.08,1195.5,1.87,False,False,True,302.1,4020.0
2025-09-04,SHORT,820.0,40.0,32,1890.0,2710.0,61.0,42.18,0.482,302.5,666.6,0.454,53.1,64.5,0.945,2420.5,True,278.4,96.41,1076.5,1.47,False,False,False,68.6,1340.0
2025-09-05,LONG,1220.0,270.0,37,6840.0,8060.0,190.0,-197.87,0.852,421.9,743.8,0.567,67.6,28.5,0.241,7999.0,True,979.9,-97.55,-2072.6,2.41,False,False,False,20.8,3430.0
2025-09-08,LONG,770.0,30.0,51,3580.0,4350.0,71.6,-42.0,0.592,292.5,518.8,0.564,58.8,32.2,-0.099,2195.1,True,80.5,-116.23,-1314.2,2.69,False,False,False,31.2,230.0
2025-09-09,LONG,250.0,620.0,12,770.0,1020.0,70.0,-139.34,0.47,333.3,641.7,0.519,66.7,38.0,0.208,2582.1,True,53.4,-107.42,-755.1,1.29,False,False,True,524.1,5220.0
2025-09-16,LONG,2610.0,50.0,41,4900.0,7510.0,122.5,-117.03,0.775,386.8,666.3,0.581,61.0,26.4,0.158,6036.4,True,214.6,-169.73,-2064.0,3.13,True,False,False,27.1,1010.0
2025-09-23,SHORT,820.0,180.0,5,50.0,870.0,12.5,-0.0,0.0,190.0,612.0,0.31,60.0,60.3,0.848,1271.4,True,20.7,62.71,442.9,0.88,True,True,True,195.0,1830.0
2025-09-24,SHORT,2350.0,240.0,27,4260.0,6610.0,163.8,154.79,0.946,253.0,510.4,0.496,70.4,84.1,0.978,3772.3,True,139.4,92.08,1802.6,3.48,False,True,False,23.6,340.0
2025-09-30,LONG,1220.0,260.0,42,1210.0,2430.0,29.5,0.35,0.0,346.4,587.6,0.59,59.5,38.4,0.179,3182.3,True,22.0,-160.98,-1021.9,1.66,True,False,True,118.9,1300.0
2025-10-06,SHORT,830.0,30.0,13,2840.0,3670.0,236.7,249.73,0.678,577.7,893.1,0.647,69.2,70.5,0.838,5435.7,True,127.5,147.9,1838.4,2.38,False,False,True,190.7,4060.0
2025-10-08,SHORT,2980.0,350.0,45,1330.0,4310.0,30.2,31.74,0.214,274.4,542.9,0.506,48.9,68.6,0.723,4262.0,True,269.2,103.26,952.1,2.13,False,False,False,64.6,1500.0
2025-10-09,SHORT,1140.0,220.0,48,5810.0,6950.0,123.6,137.26,0.725,376.2,722.1,0.521,50.0,72.5,0.931,3901.2,False,-2.3,-50.26,1682.2,2.72,False,True,False,77.2,860.0
2025-10-10,LONG,770.0,50.0,34,4530.0,5300.0,137.3,-31.66,0.096,372.6,671.5,0.555,64.7,18.2,-0.24,5163.9,True,597.1,-438.34,-3822.2,3.51,False,False,True,114.6,660.0
2025-10-14,SHORT,160.0,340.0,3,1710.0,1870.0,855.0,855.0,0.992,603.3,903.3,0.668,100.0,73.2,1.046,3927.0,True,39.8,337.17,2145.5,3.17,False,False,True,622.0,4600.0
2025-10-17,LONG,1050.0,830.0,1,0.0,1050.0,0.0,0.0,0.0,110.0,790.0,0.139,0.0,44.5,0.458,1902.1,False,0.0,55.53,-80.0,0.14,False,False,True,214.4,2840.0
2025-10-21,SHORT,1650.0,220.0,23,1830.0,3480.0,83.2,85.95,0.779,257.0,570.4,0.45,73.9,67.6,0.895,2285.4,True,17.8,48.13,901.7,1.58,False,False,False,38.5,280.0
2025-10-23,SHORT,1190.0,410.0,17,820.0,2010.0,51.3,58.63,0.609,160.6,392.4,0.409,52.9,68.1,0.953,1430.2,True,66.3,87.07,647.6,1.83,False,False,False,78.1,1890.0
2025-10-24,SHORT,690.0,200.0,19,620.0,1310.0,34.4,26.91,0.258,189.5,449.5,0.422,52.6,58.1,0.781,1180.0,True,13.3,22.85,331.4,0.85,False,False,True,309.0,1350.0
2025-10-28,LONG,580.0,550.0,40,570.0,1150.0,14.6,7.33,0.014,287.2,551.2,0.521,57.5,39.9,0.281,3674.8,True,99.7,-138.13,-804.9,1.33,False,False,True,229.2,280.0
2025-10-29,SHORT,1040.0,120.0,50,4970.0,6010.0,101.4,9.88,0.011,378.2,662.8,0.571,54.0,81.2,0.958,8676.9,True,313.8,709.87,3975.1,3.32,False,False,True,179.3,920.0
2025-11-05,SHORT,3510.0,170.0,37,1450.0,4960.0,40.3,34.84,0.527,260.8,487.8,0.535,54.1,58.7,0.824,1966.7,True,237.3,49.76,638.1,0.95,False,False,False,16.3,980.0
2025-11-06,SHORT,2210.0,170.0,7,90.0,2300.0,15.0,0.71,0.0,275.7,451.4,0.611,42.9,47.7,0.499,941.9,True,49.7,17.78,-1.4,0.0,False,True,True,149.2,3210.0
2025-11-07,SHORT,420.0,170.0,3,110.0,530.0,55.0,55.0,0.178,186.7,320.0,0.583,33.3,63.3,0.862,1071.7,False,-10.1,26.6,388.0,1.37,False,True,True,761.0,2680.0
2025-11-17,SHORT,1010.0,40.0,53,1590.0,2600.0,30.6,32.79,0.692,214.5,398.9,0.538,47.2,64.2,1.035,1338.9,True,42.4,30.52,716.1,1.9,False,False,True,101.9,0.0
2025-11-18,SHORT,1780.0,40.0,42,1810.0,3590.0,44.1,16.14,0.093,290.5,511.9,0.567,54.8,63.5,0.818,3041.7,True,170.1,171.99,966.0,1.76,False,False,False,44.0,920.0
2025-11-19,SHORT,2800.0,40.0,51,6310.0,9110.0,126.2,130.32,0.897,315.7,554.1,0.57,62.7,76.3,0.912,3541.3,True,202.0,11.87,1460.2,2.93,False,False,False,29.6,0.0
2025-11-20,SHORT,9690.0,40.0,24,670.0,10360.0,29.1,21.5,0.085,189.6,390.4,0.486,50.0,66.8,0.824,2258.7,True,196.1,144.01,731.3,2.05,False,False,False,24.6,1630.0
2025-11-21,SHORT,7790.0,40.0,39,2870.0,10660.0,75.5,66.13,0.607,358.2,666.9,0.537,59.0,61.3,0.893,2514.1,True,106.2,78.66,987.8,1.29,False,False,False,11.1,2020.0
2025-11-24,LONG,1020.0,10.0,25,1180.0,2200.0,49.2,-60.18,0.682,266.8,482.0,0.554,40.0,35.8,0.093,1961.1,True,44.6,-52.8,-798.2,1.78,False,False,True,129.1,1370.0
2025-11-25,LONG,750.0,10.0,47,4920.0,5670.0,107.0,-105.87,0.837,352.8,643.6,0.548,61.7,32.6,0.107,3375.7,True,134.1,-79.3,-1327.2,1.83,False,False,False,47.4,210.0
2025-11-26,LONG,5790.0,10.0,38,1060.0,6850.0,28.6,-11.7,0.027,382.1,684.2,0.558,50.0,34.4,0.097,4141.4,True,299.6,-298.3,-1670.5,2.23,False,False,False,49.8,190.0
2025-11-27,LONG,6640.0,10.0,38,640.0,7280.0,17.3,-22.27,0.286,200.3,368.4,0.544,55.3,36.0,0.14,1571.9,False,-1.7,-93.38,-566.1,1.73,False,False,False,18.6,450.0
2025-11-28,LONG,6040.0,10.0,36,2680.0,8720.0,76.6,-39.38,0.252,298.6,523.3,0.571,55.6,24.0,-0.121,3938.3,True,368.1,-278.96,-2446.4,3.36,False,False,False,28.3,630.0
2025-12-02,LONG,390.0,270.0,51,100.0,490.0,2.0,2.42,0.008,228.4,464.5,0.492,54.9,40.5,0.184,1825.1,True,146.6,-104.16,-576.8,1.44,False,False,True,253.0,0.0
2025-12-03,LONG,3250.0,270.0,50,2750.0,6000.0,56.1,-66.9,0.835,270.8,475.8,0.569,58.0,36.6,0.202,2122.1,True,65.1,-28.53,-633.2,1.63,True,False,False,30.1,140.0
2025-12-04,LONG,4550.0,270.0,35,2130.0,6680.0,62.6,-24.53,0.196,270.6,516.6,0.524,54.3,39.8,0.089,1821.3,True,176.9,-41.73,-748.8,1.2,False,False,False,4.1,2040.0
2025-12-05,LONG,5800.0,270.0,2,260.0,6060.0,260.0,-260.0,1.0,345.0,600.0,0.575,100.0,23.7,0.057,2416.4,True,13.3,-145.01,-1070.3,2.94,False,False,False,43.8,1660.0
2025-12-09,SHORT,1000.0,30.0,45,1880.0,2880.0,42.7,43.75,0.587,291.1,509.3,0.572,57.8,63.0,0.934,2224.0,True,212.4,74.92,965.9,1.88,False,False,True,136.9,470.0
2025-12-10,SHORT,1460.0,30.0,15,480.0,1940.0,34.3,43.32,0.184,238.7,422.7,0.565,60.0,56.8,0.708,1948.7,True,94.5,113.94,404.6,1.04,False,False,True,238.3,1720.0
2025-12-17,SHORT,1490.0,210.0,3,580.0,2070.0,290.0,290.0,0.981,250.0,650.0,0.385,100.0,89.9,0.969,3978.5,True,22.9,185.6,1866.4,3.83,False,False,True,186.5,2290.0
2025-12-19,SHORT,1670.0,210.0,36,1290.0,2960.0,36.9,-0.43,0.0,262.2,491.1,0.534,63.9,59.8,0.785,2430.6,True,77.5,16.32,692.0,1.23,True,True,False,41.0,810.0
2025-12-29,SHORT,460.0,50.0,25,830.0,1290.0,34.6,39.6,0.335,264.8,516.0,0.513,52.0,63.8,0.908,2209.5,True,1.4,130.33,902.5,1.78,False,False,True,323.5,950.0
2025-12-31,SHORT,3100.0,50.0,33,1440.0,4540.0,45.0,-13.43,0.04,256.1,460.0,0.557,45.5,72.8,1.066,2890.1,True,192.0,229.12,1635.8,2.9,False,False,False,53.3,1740.0
2026-01-02,SHORT,2640.0,50.0,14,1930.0,4570.0,148.5,119.21,0.752,227.1,508.6,0.447,57.1,77.7,0.95,2786.4,True,22.1,123.98,1254.6,2.62,False,True,False,41.3,220.0
2026-01-05,SHORT,1060.0,30.0,29,1840.0,2900.0,65.7,19.55,0.077,319.0,531.4,0.6,55.2,69.0,1.02,2804.8,True,21.2,221.48,1459.6,2.6,False,False,True,378.0,5750.0
2026-01-08,SHORT,1800.0,30.0,50,2300.0,4100.0,46.9,46.11,0.791,173.4,394.8,0.439,54.0,68.0,0.807,1986.9,True,188.6,27.53,610.5,1.71,False,False,False,26.8,40.0
2026-01-09,SHORT,4600.0,30.0,33,1980.0,6580.0,61.9,21.41,0.189,264.8,553.6,0.478,51.5,68.9,1.152,2287.4,True,114.9,142.31,1491.2,1.71,False,False,False,26.1,820.0
2026-01-16,SHORT,640.0,40.0,35,1560.0,2200.0,45.9,-8.09,0.03,236.9,444.3,0.533,40.0,70.4,1.292,2271.6,True,141.1,186.85,1799.9,2.57,False,False,True,195.6,510.0
2026-01-19,SHORT,240.0,60.0,12,820.0,1060.0,74.5,101.26,0.476,353.3,600.8,0.588,58.3,58.2,0.82,2011.5,True,30.8,135.07,644.3,1.14,False,False,True,550.0,2050.0
2026-02-03,SHORT,2220.0,40.0,29,2680.0,4900.0,95.7,77.68,0.523,330.3,595.9,0.554,51.7,61.7,0.961,1968.3,True,18.8,-31.58,906.5,1.41,False,True,False,41.2,2310.0
2026-02-04,SHORT,2270.0,40.0,37,3080.0,5350.0,85.6,62.02,0.556,313.0,620.5,0.504,48.6,69.2,1.062,2832.6,True,101.4,163.4,1592.9,2.1,False,False,False,37.7,420.0
2026-02-05,SHORT,5800.0,40.0,12,1610.0,7410.0,146.4,153.04,0.567,272.5,587.5,0.464,66.7,72.7,1.054,2271.9,True,144.1,140.08,1259.3,2.27,False,False,False,24.3,930.0
2026-02-06,SHORT,6500.0,40.0,6,400.0,6900.0,80.0,90.86,0.808,183.3,395.0,0.464,66.7,58.6,0.78,1316.2,False,-9.5,101.56,368.2,1.0,False,False,False,39.8,2280.0
2026-02-09,LONG,2530.0,500.0,53,5540.0,8070.0,106.5,-128.52,0.872,311.3,613.2,0.508,64.2,25.5,-0.088,2192.3,False,-25.7,9.48,-1289.4,2.58,True,True,False,30.4,0.0
2026-02-10,LONG,7290.0,500.0,30,2200.0,9490.0,75.9,-25.3,0.143,292.7,543.7,0.538,53.3,27.9,-0.184,2611.9,True,121.1,-210.14,-1785.9,2.67,False,False,False,10.0,1830.0
2026-02-11,LONG,9870.0,500.0,15,1030.0,10900.0,73.6,-52.5,0.65,226.7,445.3,0.509,60.0,35.8,-0.072,1124.8,False,-46.3,13.99,-643.1,1.5,False,False,False,62.4,2920.0
2026-02-12,LONG,6550.0,500.0,12,1850.0,8400.0,168.2,-138.99,0.773,353.3,555.0,0.637,66.7,38.4,0.22,3107.1,True,7.2,-184.22,-869.4,1.69,False,False,False,10.4,1860.0
2026-02-13,LONG,4730.0,500.0,41,3280.0,8010.0,82.0,-40.12,0.495,303.7,603.2,0.503,51.2,35.3,-0.042,2758.9,True,23.0,-121.37,-1494.6,1.87,False,False,False,3.3,840.0
2026-02-17,SHORT,2110.0,40.0,35,3720.0,5830.0,109.4,95.47,0.664,264.0,518.0,0.51,62.9,78.7,0.891,4636.0,True,485.9,199.58,1813.8,2.79,False,False,False,31.6,3310.0
2026-02-18,SHORT,3160.0,40.0,50,4760.0,7920.0,97.1,85.79,0.729,254.0,505.6,0.502,56.0,80.8,0.927,4108.8,True,603.0,163.15,1754.4,3.3,False,False,False,25.9,0.0
2026-02-19,SHORT,7640.0,40.0,30,3390.0,11030.0,116.9,128.08,0.782,314.3,570.3,0.551,63.3,73.1,0.902,4857.1,True,247.7,252.98,1953.2,2.5,False,False,False,15.8,1110.0
2026-02-20,SHORT,9700.0,40.0,5,1440.0,11140.0,360.0,384.0,0.88,392.0,700.0,0.56,80.0,64.2,1.091,1312.5,True,49.3,10.24,775.1,1.43,False,False,False,31.8,2480.0
2026-03-02,SHORT,2430.0,470.0,39,4320.0,6750.0,113.7,70.52,0.356,481.3,865.6,0.556,69.2,70.8,0.951,5088.4,False,-7.3,172.27,2296.3,2.64,True,True,False,39.3,3090.0
2026-03-03,SHORT,7130.0,470.0,33,8120.0,15250.0,253.7,158.86,0.687,454.5,951.8,0.478,72.7,78.7,1.155,4520.3,True,30.9,146.7,2960.1,2.67,False,False,False,5.0,5580.0
2026-03-04,SHORT,9920.0,470.0,7,1040.0,10960.0,173.3,249.29,0.583,454.3,754.3,0.602,57.1,52.5,0.605,3509.4,True,44.1,-16.08,368.7,0.52,False,False,False,30.2,2840.0
2026-03-05,SHORT,10030.0,470.0,38,3690.0,13720.0,99.7,64.32,0.28,574.7,968.4,0.593,52.6,68.8,0.959,5706.5,True,67.2,333.31,2617.5,2.35,False,False,False,27.0,1040.0
2026-03-06,SHORT,10190.0,470.0,21,3720.0,13910.0,186.0,201.27,0.84,383.8,727.6,0.527,61.9,74.7,0.877,5473.3,True,196.2,207.28,2064.3,2.77,False,False,False,19.2,4580.0
2026-03-17,SHORT,920.0,410.0,1,0.0,920.0,0.0,0.0,0.0,470.0,780.0,0.603,0.0,51.9,0.507,2654.3,False,0.0,53.49,19.7,0.04,False,False,True,339.8,3740.0
2026-03-18,LONG,180.0,150.0,17,180.0,360.0,11.3,-33.77,0.123,342.4,547.6,0.625,64.7,41.1,0.205,2268.6,True,37.9,-78.88,-668.1,1.29,False,False,True,1863.6,6030.0
2026-03-19,LONG,530.0,230.0,49,11400.0,11930.0,237.5,-213.69,0.891,588.2,1115.5,0.527,61.2,19.7,-0.108,8053.6,True,248.4,-298.93,-4896.0,3.85,False,False,True,196.1,1720.0
2026-03-20,SHORT,520.0,1280.0,30,4370.0,4890.0,150.7,91.07,0.414,433.0,763.3,0.567,50.0,74.2,1.071,4868.5,True,311.2,364.95,2779.7,3.15,False,False,False,46.1,2160.0
2026-03-23,SHORT,3480.0,50.0,18,2630.0,6110.0,154.7,220.59,0.63,541.1,851.7,0.635,66.7,72.8,0.888,5699.0,True,89.6,284.48,2211.5,2.72,True,False,True,284.4,10420.0
2026-03-24,LONG,220.0,30.0,1,0.0,220.0,0.0,0.0,0.0,1870.0,2250.0,0.831,100.0,28.5,-0.3,2695.3,False,0.0,-276.3,-2156.8,2.74,False,False,True,2004.0,2860.0
2026-03-25,SHORT,1120.0,230.0,49,3230.0,4350.0,67.3,70.16,0.721,331.6,710.2,0.467,57.1,67.2,1.076,2168.5,True,16.6,34.38,1249.5,1.99,False,False,True,103.0,280.0
2026-03-27,SHORT,480.0,70.0,45,2780.0,3260.0,63.2,26.87,0.236,281.1,602.2,0.467,51.1,67.6,0.814,3739.4,True,257.9,188.85,1172.5,1.85,False,False,True,149.1,400.0
2026-03-30,LONG,2420.0,130.0,1,0.0,2420.0,0.0,0.0,0.0,310.0,490.0,0.633,100.0,38.0,0.186,1436.0,False,0.0,-7.64,-450.7,1.12,False,False,True,214.5,4560.0
2026-04-01,LONG,2130.0,710.0,32,2370.0,4500.0,76.5,-68.48,0.674,446.2,823.1,0.542,56.2,36.9,-0.079,1917.5,False,-50.3,6.25,-1109.6,1.29,True,True,False,41.9,2650.0
2026-04-07,SHORT,220.0,230.0,2,240.0,460.0,240.0,240.0,1.0,275.0,580.0,0.474,100.0,51.8,0.561,1360.7,False,-6.2,-62.96,82.9,0.19,False,False,True,675.6,3100.0
2026-04-08,LONG,550.0,5650.0,24,3100.0,3650.0,134.8,-96.21,0.487,442.9,784.2,0.565,62.5,32.3,0.095,4174.5,True,20.9,-164.09,-1689.1,2.05,False,False,False,45.6,4670.0
2026-04-10,SHORT,710.0,740.0,4,540.0,1250.0,180.0,188.0,0.613,255.0,502.5,0.507,50.0,67.5,1.021,1406.0,True,24.7,45.82,732.3,1.79,False,False,True,275.2,3310.0
2026-04-14,LONG,1700.0,160.0,32,1970.0,3670.0,63.5,-78.15,0.852,308.1,576.9,0.534,59.4,36.6,0.05,1498.9,False,-23.3,40.19,-673.8,1.16,True,True,False,41.9,1410.0
2026-04-17,SHORT,530.0,100.0,1,0.0,530.0,0.0,0.0,0.0,300.0,500.0,0.6,0.0,51.8,0.532,955.2,False,0.0,36.66,30.2,0.1,False,False,True,968.3,750.0
2026-04-21,SHORT,870.0,100.0,51,3900.0,4770.0,78.0,44.29,0.458,430.4,660.2,0.652,47.1,61.2,1.009,3243.9,True,365.3,6.89,1652.0,1.54,False,False,False,35.1,0.0
2026-04-22,LONG,1020.0,50.0,5,420.0,1440.0,105.0,-130.0,0.752,182.0,410.0,0.444,80.0,38.9,0.22,2054.4,True,6.7,-49.4,-575.8,1.31,False,True,True,289.7,3420.0
2026-04-23,SHORT,410.0,30.0,43,2680.0,3090.0,63.8,4.32,0.006,319.5,601.4,0.531,46.5,71.5,1.063,3674.6,True,250.8,291.37,2069.9,2.63,False,False,True,263.6,880.0
2026-04-29,SHORT,700.0,110.0,47,3560.0,4260.0,77.4,51.88,0.704,271.1,553.2,0.49,55.3,69.0,1.137,2641.0,True,105.3,134.64,1681.7,2.09,False,False,False,82.7,490.0
2026-05-06,LONG,1710.0,1790.0,16,4600.0,6310.0,306.7,-294.9,0.913,551.9,791.9,0.697,68.8,24.8,0.083,5862.9,True,25.7,-185.23,-2442.3,3.13,False,False,False,6.6,3500.0
2026-05-08,LONG,1330.0,130.0,27,2430.0,3760.0,93.5,-69.11,0.528,270.7,490.4,0.552,55.6,35.8,-0.211,1276.5,False,-43.3,13.0,-907.1,1.44,False,True,False,15.1,60.0
2026-05-11,SHORT,340.0,180.0,1,0.0,340.0,0.0,0.0,0.0,280.0,380.0,0.737,0.0,44.6,0.212,1378.9,False,0.0,-108.73,-397.0,1.23,False,False,True,369.2,790.0
2026-05-12,SHORT,2760.0,560.0,34,2070.0,4830.0,62.7,38.15,0.534,242.4,520.0,0.466,47.1,69.4,1.041,2231.1,True,62.1,85.15,1208.1,2.02,True,False,False,12.3,1780.0
2026-05-13,SHORT,1160.0,200.0,10,1600.0,2760.0,177.8,151.09,0.839,227.0,401.0,0.566,70.0,80.8,0.915,3399.7,True,128.2,155.44,1409.9,3.66,False,False,False,25.0,880.0
2026-05-14,SHORT,190.0,110.0,51,3960.0,4150.0,79.2,83.71,0.914,206.3,420.4,0.491,58.8,75.7,1.15,1475.9,True,111.5,-8.92,959.3,2.97,False,False,True,140.0,0.0
2026-05-15,SHORT,1540.0,600.0,51,2190.0,3730.0,43.8,31.9,0.487,282.2,514.9,0.548,56.9,60.8,0.823,1439.7,False,-28.2,35.01,465.1,1.37,False,False,False,48.1,0.0
