signal,pair,entry_time,exit_time,direction,entry,exit_px,sl_pts_dxy,dxy_outcome,outcome,r_val
GAP_REJ_LONG,USDJPY,2025-02-26 09:00:00+00:00,2025-02-26 09:15:00+00:00,long,149.276,149.33,540,win,win,1.0
GAP_REJ_LONG,USDJPY,2025-04-07 08:00:00+00:00,2025-04-07 08:15:00+00:00,long,145.862,145.874,120,win,win,1.0
GAP_REJ_LONG,USDJPY,2025-04-28 09:45:00+00:00,2025-04-28 11:15:00+00:00,long,143.449,143.523,740,win,win,1.0
GAP_REJ_LONG,USDJPY,2025-05-06 07:00:00+00:00,2025-05-06 07:15:00+00:00,long,143.639,143.532,1070,loss,loss,-1.0
GAP_REJ_SHORT,USDJPY,2025-06-09 13:15:00+00:00,2025-06-09 13:30:00+00:00,short,144.703,144.625,780,win,win,1.0
GAP_REJ_LONG,USDJPY,2025-06-16 09:30:00+00:00,2025-06-16 13:15:00+00:00,long,144.162,143.867,2950,loss,loss,-1.0
GAP_REJ_LONG,USDJPY,2025-07-04 06:15:00+00:00,2025-07-04 13:00:00+00:00,long,144.27,144.451,1810,win,win,1.0
GAP_REJ_SHORT,USDJPY,2025-07-28 06:30:00+00:00,2025-07-28 07:00:00+00:00,short,148.14,147.854,2860,loss,win,1.0
REV_LONG,USDJPY,2025-07-28 07:15:00+00:00,2025-07-28 07:45:00+00:00,long,147.933,148.233,3000,win,win,1.0
GAP_REJ_SHORT,USDJPY,2025-10-13 09:00:00+00:00,2025-10-13 10:45:00+00:00,short,152.244,152.128,1160,loss,win,1.0
REV_SHORT,USDJPY,2025-10-17 07:00:00+00:00,2025-10-17 08:15:00+00:00,short,149.504,149.804,3000,loss,loss,-1.0
REV_SHORT,USDJPY,2025-10-28 07:00:00+00:00,2025-10-28 08:30:00+00:00,short,152.142,151.842,3000,loss,win,1.0
REV_SHORT,USDJPY,2025-10-28 07:15:00+00:00,2025-10-28 08:30:00+00:00,short,152.148,151.848,3000,loss,win,1.0
REV_SHORT,USDJPY,2025-10-28 09:30:00+00:00,2025-10-28 12:45:00+00:00,short,151.897,152.197,3000,loss,loss,-1.0
REV_SHORT,USDJPY,2025-10-28 09:45:00+00:00,2025-10-28 12:45:00+00:00,short,151.915,152.215,3000,loss,loss,-1.0
REV_SHORT,USDJPY,2025-10-28 10:00:00+00:00,2025-10-28 12:45:00+00:00,short,151.9,152.2,3000,loss,loss,-1.0
GAP_REJ_SHORT,USDJPY,2025-11-04 06:30:00+00:00,2025-11-04 06:45:00+00:00,short,153.563,153.603,400,win,loss,-1.0
ATTR_SHORT,USDJPY,2025-11-17 09:30:00+00:00,2025-11-17 10:45:00+00:00,short,154.716,154.803,870,loss,loss,-1.0
REV_SHORT,USDJPY,2025-11-27 07:45:00+00:00,2025-11-28 00:45:00+00:00,short,156.11,156.41,3000,win,loss,-1.0
GAP_REJ_LONG,USDJPY,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,long,158.115,158.109,60,loss,loss,-1.0
REV_SHORT,USDJPY,2026-01-20 07:00:00+00:00,2026-01-20 08:00:00+00:00,short,158.525,158.225,3000,win,win,1.0
ATTR_LONG,USDJPY,2026-02-09 08:00:00+00:00,2026-02-09 13:00:00+00:00,long,156.606,156.265,3410,loss,loss,-1.0
ATTR_LONG,USDJPY,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,long,154.479,154.545,660,win,win,1.0
REV_LONG,USDJPY,2026-03-09 08:00:00+00:00,2026-03-09 09:30:00+00:00,long,158.516,158.216,3000,loss,loss,-1.0
GAP_REJ_LONG,USDJPY,2026-03-16 16:45:00+00:00,2026-03-17 13:30:00+00:00,long,159.265,158.774,4910,loss,loss,-1.0
REV_LONG,USDJPY,2026-03-25 07:45:00+00:00,2026-03-25 08:15:00+00:00,long,159.136,158.836,3000,win,loss,-1.0
ATTR_LONG,USDJPY,2026-04-13 06:30:00+00:00,2026-04-13 08:00:00+00:00,long,159.68,159.579,1010,loss,loss,-1.0
GAP_REJ_LONG,USDJPY,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,long,157.123,157.11,130,loss,loss,-1.0
REV_LONG,USDJPY,2026-05-15 08:45:00+00:00,2026-05-15 20:45:00+00:00,long,158.561,158.718,3000,timeout,timeout,0.0
LON_ATTR_SHORT,USDJPY,2023-10-09 10:45:00+00:00,2023-10-09 13:00:00+00:00,short,149.145,148.998,1470,win,win,1.0
LON_ATTR_LONG,USDJPY,2023-10-23 08:15:00+00:00,2023-10-23 15:45:00+00:00,long,149.885,149.739,1460,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2023-12-04 10:15:00+00:00,2023-12-04 10:30:00+00:00,short,146.628,146.488,1400,loss,win,1.0
LON_ATTR_LONG,USDJPY,2024-01-10 09:30:00+00:00,2024-01-10 11:30:00+00:00,long,144.925,145.11,1850,loss,win,1.0
LON_ATTR_SHORT,USDJPY,2024-01-22 08:45:00+00:00,2024-01-22 09:15:00+00:00,short,148.24,148.1,1400,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-02-06 14:15:00+00:00,2024-02-06 15:00:00+00:00,short,148.556,148.336,2200,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-04-09 10:15:00+00:00,2024-04-09 14:00:00+00:00,long,151.818,151.705,1130,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,long,154.455,154.519,640,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-04-22 12:00:00+00:00,2024-04-24 07:00:00+00:00,short,154.727,154.953,2260,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2024-05-06 12:45:00+00:00,2024-05-06 13:30:00+00:00,long,153.519,153.746,2270,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-06-11 10:45:00+00:00,2024-06-11 12:30:00+00:00,short,157.095,156.958,1370,loss,win,1.0
LON_ATTR_LONG,USDJPY,2024-07-04 14:45:00+00:00,2024-07-04 18:00:00+00:00,long,161.061,161.199,1380,loss,win,1.0
LON_ATTR_LONG,USDJPY,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,long,160.946,160.988,420,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-07-17 13:30:00+00:00,2024-07-17 23:00:00+00:00,long,156.31,155.906,4040,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2024-09-10 15:30:00+00:00,2024-09-10 15:45:00+00:00,short,142.452,142.344,1080,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-09-16 08:45:00+00:00,2024-09-16 09:15:00+00:00,long,139.849,139.965,1160,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-09-25 09:45:00+00:00,2024-09-25 11:00:00+00:00,short,144.18,144.346,1660,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2024-10-21 10:00:00+00:00,2024-10-21 10:45:00+00:00,short,150.032,149.914,1180,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-10-23 15:45:00+00:00,2024-10-23 18:00:00+00:00,short,152.817,152.65,1670,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-10-28 11:00:00+00:00,2024-10-28 14:00:00+00:00,long,152.602,152.839,2370,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-11-06 09:30:00+00:00,2024-11-06 09:45:00+00:00,long,153.855,154.005,1500,win,win,1.0
LON_ATTR_SHORT,USDJPY,2024-11-12 10:30:00+00:00,2024-11-12 13:30:00+00:00,short,154.089,154.259,1700,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2024-11-19 10:15:00+00:00,2024-11-19 10:45:00+00:00,short,153.646,153.816,1700,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2024-11-25 08:15:00+00:00,2024-11-25 12:45:00+00:00,short,154.534,154.23,3040,win,win,1.0
LON_ATTR_LONG,USDJPY,2024-12-09 15:15:00+00:00,2024-12-09 15:45:00+00:00,long,151.208,150.999,2090,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2024-12-10 09:45:00+00:00,2024-12-10 15:00:00+00:00,short,151.593,151.873,2800,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-01-06 07:30:00+00:00,2025-01-06 07:45:00+00:00,long,157.614,157.678,640,loss,win,1.0
LON_ATTR_LONG,USDJPY,2025-01-22 10:00:00+00:00,2025-01-22 12:15:00+00:00,long,155.7,155.993,2930,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-03-04 09:00:00+00:00,2025-03-04 09:30:00+00:00,long,149.01,148.804,2060,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-03-18 08:30:00+00:00,2025-03-18 12:30:00+00:00,long,149.695,149.927,2320,win,win,1.0
LON_ATTR_SHORT,USDJPY,2025-04-08 08:30:00+00:00,2025-04-08 09:00:00+00:00,short,147.246,147.496,2500,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-04-21 09:30:00+00:00,2025-04-21 10:30:00+00:00,long,140.584,140.89,3060,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-05-06 08:15:00+00:00,2025-05-06 08:45:00+00:00,long,142.98,143.142,1620,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-05-09 09:15:00+00:00,2025-05-09 09:30:00+00:00,long,145.16,145.126,340,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-05-12 17:30:00+00:00,2025-05-14 01:00:00+00:00,short,148.523,147.236,12870,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-05-19 07:45:00+00:00,2025-05-19 13:00:00+00:00,long,144.848,145.1,2520,loss,win,1.0
LON_ATTR_SHORT,USDJPY,2025-05-21 08:45:00+00:00,2025-05-21 10:00:00+00:00,short,144.116,143.971,1450,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-05-23 09:45:00+00:00,2025-05-23 11:15:00+00:00,long,143.306,143.117,1890,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-06-10 11:45:00+00:00,2025-06-10 14:45:00+00:00,long,144.583,144.809,2260,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-06-16 09:30:00+00:00,2025-06-16 10:30:00+00:00,long,144.162,144.046,1160,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-07-04 18:00:00+00:00,2025-07-06 21:30:00+00:00,short,144.482,144.379,1030,loss,win,1.0
LON_ATTR_SHORT,USDJPY,2025-07-07 08:15:00+00:00,2025-07-07 08:45:00+00:00,short,145.149,145.292,1430,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,long,146.036,146.08,440,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-07-14 08:00:00+00:00,2025-07-14 08:30:00+00:00,long,147.197,147.336,1390,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-07-18 15:00:00+00:00,2025-07-18 16:15:00+00:00,long,148.445,148.654,2090,win,win,1.0
LON_ATTR_LONG,USDJPY,2025-07-21 12:30:00+00:00,2025-07-21 13:30:00+00:00,long,147.434,147.659,2250,loss,win,1.0
LON_ATTR_SHORT,USDJPY,2025-08-11 09:30:00+00:00,2025-08-11 11:00:00+00:00,short,147.628,147.796,1680,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-08-13 08:45:00+00:00,2025-08-13 09:00:00+00:00,long,147.269,147.207,620,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-08-25 14:00:00+00:00,2025-08-25 15:00:00+00:00,short,147.378,147.499,1210,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-08-27 08:30:00+00:00,2025-08-27 11:00:00+00:00,short,147.917,148.16,2430,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-09-08 08:30:00+00:00,2025-09-08 09:15:00+00:00,long,147.656,147.751,950,loss,win,1.0
LON_ATTR_LONG,USDJPY,2025-09-15 07:30:00+00:00,2025-09-15 10:15:00+00:00,long,147.423,147.303,1200,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-10-07 09:30:00+00:00,2025-10-07 11:45:00+00:00,short,150.746,150.887,1410,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-10-13 12:45:00+00:00,2025-10-14 00:30:00+00:00,short,152.214,152.603,3890,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2025-10-17 13:00:00+00:00,2025-10-19 22:00:00+00:00,short,150.354,150.634,2800,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-11-06 13:00:00+00:00,2025-11-06 13:30:00+00:00,long,153.61,153.427,1830,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-11-07 11:30:00+00:00,2025-11-07 13:45:00+00:00,long,153.071,153.244,1730,loss,win,1.0
LON_ATTR_LONG,USDJPY,2025-11-13 10:15:00+00:00,2025-11-13 15:30:00+00:00,long,154.567,154.298,2690,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2025-11-17 08:00:00+00:00,2025-11-17 08:30:00+00:00,long,154.7,154.774,740,win,win,1.0
LON_ATTR_SHORT,USDJPY,2026-01-06 09:30:00+00:00,2026-01-06 13:00:00+00:00,short,156.413,156.571,1580,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-01-16 11:15:00+00:00,2026-01-16 12:15:00+00:00,long,158.117,158.189,720,win,win,1.0
LON_ATTR_SHORT,USDJPY,2026-02-16 15:45:00+00:00,2026-02-16 23:00:00+00:00,short,153.461,153.614,1530,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2026-02-17 07:45:00+00:00,2026-02-17 08:15:00+00:00,short,153.082,152.955,1270,win,win,1.0
LON_ATTR_SHORT,USDJPY,2026-02-23 08:45:00+00:00,2026-02-23 11:30:00+00:00,short,154.718,154.894,1760,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2026-02-24 08:00:00+00:00,2026-02-24 08:15:00+00:00,short,156.129,156.249,1200,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-03-17 09:00:00+00:00,2026-03-17 13:00:00+00:00,long,159.142,158.951,1910,loss,loss,-1.0
LON_ATTR_SHORT,USDJPY,2026-03-27 11:15:00+00:00,2026-03-27 15:45:00+00:00,short,159.846,159.998,1520,win,loss,-1.0
LON_ATTR_SHORT,USDJPY,2026-04-16 09:45:00+00:00,2026-04-16 13:45:00+00:00,short,159.037,159.234,1970,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-04-17 15:30:00+00:00,2026-04-17 18:45:00+00:00,long,158.156,158.457,3010,win,win,1.0
LON_ATTR_LONG,USDJPY,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,long,158.82,158.869,490,win,win,1.0
LON_ATTR_LONG,USDJPY,2026-04-24 13:00:00+00:00,2026-04-24 16:00:00+00:00,long,159.505,159.317,1880,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-04-27 09:30:00+00:00,2026-04-27 16:30:00+00:00,long,159.161,159.366,2050,win,win,1.0
LON_ATTR_SHORT,USDJPY,2026-05-04 08:00:00+00:00,2026-05-04 10:00:00+00:00,short,156.929,157.102,1730,loss,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,long,156.29,156.286,40,win,loss,-1.0
LON_ATTR_LONG,USDJPY,2026-05-11 15:00:00+00:00,2026-05-11 17:00:00+00:00,long,157.047,157.195,1480,win,win,1.0
GAP_REJ_LONG,XAUUSD,2025-07-04 06:15:00+00:00,2025-07-07 00:00:00+00:00,short,3344.07,3325.97,1810,win,win,1.0
GAP_REJ_SHORT,XAUUSD,2025-07-28 06:30:00+00:00,2025-07-28 13:45:00+00:00,long,3338.58,3309.98,2860,loss,loss,-1.0
REV_LONG,XAUUSD,2025-07-28 07:15:00+00:00,2025-07-28 13:45:00+00:00,short,3340.05,3310.05,3000,win,win,1.0
GAP_REJ_SHORT,XAUUSD,2025-10-13 09:00:00+00:00,2025-10-13 13:00:00+00:00,long,4076.07,4087.67,1160,loss,win,1.0
REV_SHORT,XAUUSD,2025-10-17 07:00:00+00:00,2025-10-17 07:15:00+00:00,long,4355.3,4325.3,3000,loss,loss,-1.0
REV_SHORT,XAUUSD,2025-10-28 07:00:00+00:00,2025-10-28 08:15:00+00:00,long,3946.02,3916.02,3000,loss,loss,-1.0
REV_SHORT,XAUUSD,2025-10-28 07:15:00+00:00,2025-10-28 08:30:00+00:00,long,3930.87,3900.87,3000,loss,loss,-1.0
REV_SHORT,XAUUSD,2025-10-28 09:30:00+00:00,2025-10-28 13:45:00+00:00,long,3909.83,3939.83,3000,loss,win,1.0
REV_SHORT,XAUUSD,2025-10-28 09:45:00+00:00,2025-10-28 13:45:00+00:00,long,3904.6,3934.6,3000,loss,win,1.0
REV_SHORT,XAUUSD,2025-10-28 10:00:00+00:00,2025-10-28 13:15:00+00:00,long,3901.91,3931.91,3000,loss,win,1.0
GAP_REJ_SHORT,XAUUSD,2025-11-04 06:30:00+00:00,2025-11-04 06:45:00+00:00,long,3979.51,3983.51,400,win,win,1.0
ATTR_SHORT,XAUUSD,2025-11-17 09:30:00+00:00,2025-11-17 10:45:00+00:00,long,4086.06,4077.36,870,loss,loss,-1.0
REV_SHORT,XAUUSD,2025-11-27 07:45:00+00:00,2025-11-28 01:00:00+00:00,long,4159.99,4189.99,3000,win,win,1.0
GAP_REJ_LONG,XAUUSD,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,short,4669.23,4669.83,60,loss,loss,-1.0
REV_SHORT,XAUUSD,2026-01-20 07:00:00+00:00,2026-01-20 14:00:00+00:00,long,4715.57,4745.57,3000,win,win,1.0
ATTR_LONG,XAUUSD,2026-02-09 08:00:00+00:00,2026-02-09 10:30:00+00:00,short,5019.72,4985.62,3410,loss,win,1.0
ATTR_LONG,XAUUSD,2026-02-23 07:45:00+00:00,2026-02-23 08:15:00+00:00,short,5136.74,5130.14,660,win,win,1.0
REV_LONG,XAUUSD,2026-03-09 08:00:00+00:00,2026-03-09 09:30:00+00:00,short,5099.6,5129.6,3000,loss,loss,-1.0
GAP_REJ_LONG,XAUUSD,2026-03-16 16:45:00+00:00,2026-03-17 04:30:00+00:00,short,4990.49,5039.59,4910,loss,loss,-1.0
REV_LONG,XAUUSD,2026-03-25 07:45:00+00:00,2026-03-25 11:15:00+00:00,short,4539.57,4569.57,3000,win,loss,-1.0
ATTR_LONG,XAUUSD,2026-04-13 06:30:00+00:00,2026-04-13 07:00:00+00:00,short,4725.93,4736.03,1010,loss,loss,-1.0
REV_LONG,XAUUSD,2026-04-28 09:45:00+00:00,2026-04-28 11:30:00+00:00,short,4604.84,4574.84,3000,win,win,1.0
GAP_REJ_LONG,XAUUSD,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,short,4667.6,4668.9,130,loss,loss,-1.0
REV_LONG,XAUUSD,2026-05-15 08:45:00+00:00,2026-05-15 13:30:00+00:00,short,4554.46,4524.46,3000,timeout,win,1.0
LON_ATTR_SHORT,XAUUSD,2025-07-07 08:15:00+00:00,2025-07-07 16:15:00+00:00,long,3310.43,3324.73,1430,loss,win,1.0
LON_ATTR_LONG,XAUUSD,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,short,3333.91,3329.51,440,win,win,1.0
LON_ATTR_LONG,XAUUSD,2025-07-14 08:00:00+00:00,2025-07-14 12:15:00+00:00,short,3372.32,3358.42,1390,win,win,1.0
LON_ATTR_LONG,XAUUSD,2025-07-18 15:00:00+00:00,2025-07-21 11:15:00+00:00,short,3352.87,3373.77,2090,win,loss,-1.0
LON_ATTR_LONG,XAUUSD,2025-07-21 12:30:00+00:00,2025-07-22 13:00:00+00:00,short,3386.01,3408.51,2250,loss,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2025-08-11 09:30:00+00:00,2025-08-11 14:30:00+00:00,long,3358.72,3341.92,1680,loss,loss,-1.0
LON_ATTR_LONG,XAUUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:45:00+00:00,short,3360.11,3366.31,620,loss,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2025-08-25 14:00:00+00:00,2025-08-25 23:00:00+00:00,long,3373.73,3361.63,1210,loss,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2025-08-27 08:30:00+00:00,2025-08-28 12:00:00+00:00,long,3383.59,3407.89,2430,win,win,1.0
LON_ATTR_LONG,XAUUSD,2025-09-08 08:30:00+00:00,2025-09-08 10:15:00+00:00,short,3612.39,3621.89,950,loss,loss,-1.0
LON_ATTR_LONG,XAUUSD,2025-09-15 07:30:00+00:00,2025-09-15 13:15:00+00:00,short,3641.18,3653.18,1200,loss,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2025-10-07 09:30:00+00:00,2025-10-07 12:45:00+00:00,long,3960.68,3974.78,1410,loss,win,1.0
LON_ATTR_SHORT,XAUUSD,2025-10-13 12:45:00+00:00,2025-10-13 23:30:00+00:00,long,4079.49,4118.39,3890,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2025-10-17 13:00:00+00:00,2025-10-17 13:30:00+00:00,long,4313.26,4285.26,2800,loss,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2025-10-30 13:00:00+00:00,2025-10-30 22:45:00+00:00,long,3975.35,4032.15,5680,loss,win,1.0
LON_ATTR_LONG,XAUUSD,2025-11-06 13:00:00+00:00,2025-11-06 14:15:00+00:00,short,4011.77,3993.47,1830,loss,win,1.0
LON_ATTR_LONG,XAUUSD,2025-11-07 11:30:00+00:00,2025-11-07 16:30:00+00:00,short,3998.43,4015.73,1730,loss,loss,-1.0
LON_ATTR_LONG,XAUUSD,2025-11-13 10:15:00+00:00,2025-11-13 14:15:00+00:00,short,4234.72,4207.82,2690,loss,win,1.0
LON_ATTR_LONG,XAUUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:15:00+00:00,short,4090.0,4082.6,740,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2025-12-19 09:30:00+00:00,2025-12-19 15:00:00+00:00,long,4330.56,4343.36,1280,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-01-06 09:30:00+00:00,2026-01-06 14:00:00+00:00,long,4455.86,4471.66,1580,loss,win,1.0
LON_ATTR_LONG,XAUUSD,2026-01-16 11:15:00+00:00,2026-01-16 12:30:00+00:00,short,4611.18,4603.98,720,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-02-16 15:45:00+00:00,2026-02-16 17:15:00+00:00,long,4979.68,4994.98,1530,loss,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-02-17 07:45:00+00:00,2026-02-17 08:00:00+00:00,long,4916.76,4929.46,1270,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-02-23 08:45:00+00:00,2026-02-23 10:45:00+00:00,long,5140.27,5157.87,1760,loss,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-02-24 08:00:00+00:00,2026-02-24 12:15:00+00:00,long,5170.63,5158.63,1200,win,loss,-1.0
LON_ATTR_SHORT,XAUUSD,2026-03-03 15:15:00+00:00,2026-03-03 16:30:00+00:00,long,5043.79,5127.39,8360,win,win,1.0
LON_ATTR_LONG,XAUUSD,2026-03-17 09:00:00+00:00,2026-03-17 10:30:00+00:00,short,5013.9,4994.8,1910,loss,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-03-27 11:15:00+00:00,2026-03-27 12:15:00+00:00,long,4415.06,4430.26,1520,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-04-16 09:45:00+00:00,2026-04-16 13:45:00+00:00,long,4812.85,4793.15,1970,win,loss,-1.0
LON_ATTR_LONG,XAUUSD,2026-04-17 15:30:00+00:00,2026-04-19 22:00:00+00:00,short,4858.82,4828.72,3010,win,win,1.0
LON_ATTR_LONG,XAUUSD,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,short,4797.83,4792.93,490,win,win,1.0
LON_ATTR_LONG,XAUUSD,2026-04-24 13:00:00+00:00,2026-04-24 14:00:00+00:00,short,4703.03,4721.83,1880,win,loss,-1.0
LON_ATTR_LONG,XAUUSD,2026-04-27 09:30:00+00:00,2026-04-27 14:30:00+00:00,short,4704.58,4684.08,2050,win,win,1.0
LON_ATTR_SHORT,XAUUSD,2026-05-04 08:00:00+00:00,2026-05-04 10:00:00+00:00,long,4580.24,4562.94,1730,loss,loss,-1.0
LON_ATTR_LONG,XAUUSD,2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,short,4735.32,4735.72,40,win,loss,-1.0
LON_ATTR_LONG,XAUUSD,2026-05-11 15:00:00+00:00,2026-05-11 16:30:00+00:00,short,4728.5,4713.7,1480,win,win,1.0
